Age,Data,Variable,Author,onetal21tag
-3243.98,27.79,dojranCo1260,franckeetal13,response
-3289.89,27.3,dojranCo1260,franckeetal13,response
-3336.73,20.71,dojranCo1260,franckeetal13,response
-3384.55,31.34,dojranCo1260,franckeetal13,response
-3433.38,23.08,dojranCo1260,franckeetal13,response
-3483.29,29.23,dojranCo1260,franckeetal13,response
-3534.32,30.11,dojranCo1260,franckeetal13,response
-3586.53,25.81,dojranCo1260,franckeetal13,response
-3639.98,24.54,dojranCo1260,franckeetal13,response
-3694.73,24.6,dojranCo1260,franckeetal13,response
-3750.86,23.54,dojranCo1260,franckeetal13,response
-3808.44,24.78,dojranCo1260,franckeetal13,response
-3867.56,22.42,dojranCo1260,franckeetal13,response
-3928.29,23.6,dojranCo1260,franckeetal13,response
-3990.74,21.48,dojranCo1260,franckeetal13,response
-4055,25.41,dojranCo1260,franckeetal13,response
-4121.19,32.01,dojranCo1260,franckeetal13,response
-4189.43,36.03,dojranCo1260,franckeetal13,response
-4259.83,38.23,dojranCo1260,franckeetal13,response
-4332.55,37.37,dojranCo1260,franckeetal13,response
-4407.71,35.3,dojranCo1260,franckeetal13,response
-4485.49,36.24,dojranCo1260,franckeetal13,response
-4566.03,36.51,dojranCo1260,franckeetal13,response
-4649.52,39.05,dojranCo1260,franckeetal13,response
-4736.13,36.65,dojranCo1260,franckeetal13,response
-4826.04,37.21,dojranCo1260,franckeetal13,response
-4996.75,35.58,dojranCo1260,franckeetal13,response
-5016.46,39.49,dojranCo1260,franckeetal13,response
-5117.29,39.51,dojranCo1260,franckeetal13,response
-5222.03,37.34,dojranCo1260,franckeetal13,response
-5330.76,28.66,dojranCo1260,franckeetal13,response
-5443.47,37.25,dojranCo1260,franckeetal13,response
-5560.07,38.27,dojranCo1260,franckeetal13,response
-5680.34,39.27,dojranCo1260,franckeetal13,response
-5803.95,35.69,dojranCo1260,franckeetal13,response
-5930.4,32.97,dojranCo1260,franckeetal13,response
-6059.04,31.81,dojranCo1260,franckeetal13,response
-6189.08,31.31,dojranCo1260,franckeetal13,response
-6319.67,33.7,dojranCo1260,franckeetal13,response
-6449.89,33.4,dojranCo1260,franckeetal13,response
-6578.87,32.46,dojranCo1260,franckeetal13,response
-6705.8,29.93,dojranCo1260,franckeetal13,response
-6830.01,31.16,dojranCo1260,franckeetal13,response
-6950.98,29.9,dojranCo1260,franckeetal13,response
-7068.32,28.13,dojranCo1260,franckeetal13,response
-7181.8,28.99,dojranCo1260,franckeetal13,response
-7291.31,27.46,dojranCo1260,franckeetal13,response
-7396.83,21.77,dojranCo1260,franckeetal13,response
-7498.42,26.71,dojranCo1260,franckeetal13,response
-7596.19,24.49,dojranCo1260,franckeetal13,response
-7690.28,22.07,dojranCo1260,franckeetal13,response
-7780.86,24.38,dojranCo1260,franckeetal13,response
-7868.11,23.35,dojranCo1260,franckeetal13,response
-7952.19,20.16,dojranCo1260,franckeetal13,response
-8033.3,21.67,dojranCo1260,franckeetal13,response
-31.36,7.8166,lakevanVan9010,lemckesturm97,response
-65.13,7.4025,lakevanVan9010,lemckesturm97,response
-113.02,7.3656,lakevanVan9010,lemckesturm97,response
-162.67,7.2441,lakevanVan9010,lemckesturm97,response
-199.78,7.3798,lakevanVan9010,lemckesturm97,response
-234.22,7.7925,lakevanVan9010,lemckesturm97,response
-266.67,8.2078,lakevanVan9010,lemckesturm97,response
-286.27,8.6399,lakevanVan9010,lemckesturm97,response
-305.86,9.072,lakevanVan9010,lemckesturm97,response
-325.45,9.504,lakevanVan9010,lemckesturm97,response
-341.37,9.7585,lakevanVan9010,lemckesturm97,response
-342.91,9.3174,lakevanVan9010,lemckesturm97,response
-344.44,8.8764,lakevanVan9010,lemckesturm97,response
-345.97,8.4353,lakevanVan9010,lemckesturm97,response
-347.51,7.9943,lakevanVan9010,lemckesturm97,response
-349.04,7.5532,lakevanVan9010,lemckesturm97,response
-350.57,7.1122,lakevanVan9010,lemckesturm97,response
-352.11,6.6711,lakevanVan9010,lemckesturm97,response
-353.64,6.2301,lakevanVan9010,lemckesturm97,response
-355.17,5.789,lakevanVan9010,lemckesturm97,response
-356.71,5.348,lakevanVan9010,lemckesturm97,response
-358.24,4.9069,lakevanVan9010,lemckesturm97,response
-359.77,4.4659,lakevanVan9010,lemckesturm97,response
-364.24,4.5204,lakevanVan9010,lemckesturm97,response
-370.98,4.9604,lakevanVan9010,lemckesturm97,response
-377.73,5.4005,lakevanVan9010,lemckesturm97,response
-384.47,5.8405,lakevanVan9010,lemckesturm97,response
-391.21,6.2805,lakevanVan9010,lemckesturm97,response
-397.96,6.7205,lakevanVan9010,lemckesturm97,response
-437.81,6.6385,lakevanVan9010,lemckesturm97,response
-495.14,6.281,lakevanVan9010,lemckesturm97,response
-525.77,5.8701,lakevanVan9010,lemckesturm97,response
-546.1,5.4386,lakevanVan9010,lemckesturm97,response
-566.43,5.007,lakevanVan9010,lemckesturm97,response
-586.76,4.5755,lakevanVan9010,lemckesturm97,response
-607.09,4.144,lakevanVan9010,lemckesturm97,response
-646.55,4.1321,lakevanVan9010,lemckesturm97,response
-702.96,4.4921,lakevanVan9010,lemckesturm97,response
-733.75,4.8986,lakevanVan9010,lemckesturm97,response
-748.05,5.3349,lakevanVan9010,lemckesturm97,response
-762.35,5.7712,lakevanVan9010,lemckesturm97,response
-776.66,6.2075,lakevanVan9010,lemckesturm97,response
-806.48,6.625,lakevanVan9010,lemckesturm97,response
-842.44,7.035,lakevanVan9010,lemckesturm97,response
-878.4,7.4451,lakevanVan9010,lemckesturm97,response
-904.69,7.4391,lakevanVan9010,lemckesturm97,response
-921.01,7.0041,lakevanVan9010,lemckesturm97,response
-937.33,6.5691,lakevanVan9010,lemckesturm97,response
-953.65,6.1342,lakevanVan9010,lemckesturm97,response
-969.97,5.6992,lakevanVan9010,lemckesturm97,response
-986.3,5.2642,lakevanVan9010,lemckesturm97,response
-1003.73,4.8359,lakevanVan9010,lemckesturm97,response
-1094.21,4.9199,lakevanVan9010,lemckesturm97,response
-1121.37,5.3435,lakevanVan9010,lemckesturm97,response
-1148.52,5.7672,lakevanVan9010,lemckesturm97,response
-1175.68,6.1908,lakevanVan9010,lemckesturm97,response
-1202.38,6.5755,lakevanVan9010,lemckesturm97,response
-1219.39,6.1411,lakevanVan9010,lemckesturm97,response
-1236.4,5.7066,lakevanVan9010,lemckesturm97,response
-1253.41,5.2722,lakevanVan9010,lemckesturm97,response
-1270.43,4.8378,lakevanVan9010,lemckesturm97,response
-1287.44,4.4033,lakevanVan9010,lemckesturm97,response
-1320.09,4.7036,lakevanVan9010,lemckesturm97,response
-1355.11,5.1153,lakevanVan9010,lemckesturm97,response
-1390.14,5.527,lakevanVan9010,lemckesturm97,response
-1424.24,5.8866,lakevanVan9010,lemckesturm97,response
-1444.39,5.4549,lakevanVan9010,lemckesturm97,response
-1464.53,5.0232,lakevanVan9010,lemckesturm97,response
-1484.68,4.5915,lakevanVan9010,lemckesturm97,response
-1504.83,4.1598,lakevanVan9010,lemckesturm97,response
-1524.97,3.7281,lakevanVan9010,lemckesturm97,response
-1545.12,3.2964,lakevanVan9010,lemckesturm97,response
-1560.61,3.1011,lakevanVan9010,lemckesturm97,response
-1563.55,3.542,lakevanVan9010,lemckesturm97,response
-1566.5,3.9829,lakevanVan9010,lemckesturm97,response
-1569.44,4.4238,lakevanVan9010,lemckesturm97,response
-1572.39,4.8647,lakevanVan9010,lemckesturm97,response
-1575.33,5.3056,lakevanVan9010,lemckesturm97,response
-1578.28,5.7465,lakevanVan9010,lemckesturm97,response
-1613.08,5.9395,lakevanVan9010,lemckesturm97,response
-1699.39,5.732,lakevanVan9010,lemckesturm97,response
-1784.13,5.8437,lakevanVan9010,lemckesturm97,response
-1872.93,5.8587,lakevanVan9010,lemckesturm97,response
-1958.17,5.8526,lakevanVan9010,lemckesturm97,response
-2027.19,6.1647,lakevanVan9010,lemckesturm97,response
-2054.76,6.5712,lakevanVan9010,lemckesturm97,response
-2069.31,7.0073,lakevanVan9010,lemckesturm97,response
-2083.87,7.4435,lakevanVan9010,lemckesturm97,response
-2098.42,7.8796,lakevanVan9010,lemckesturm97,response
-2112.98,8.3157,lakevanVan9010,lemckesturm97,response
-2127.53,8.7519,lakevanVan9010,lemckesturm97,response
-2142.09,9.188,lakevanVan9010,lemckesturm97,response
-2156.64,9.6241,lakevanVan9010,lemckesturm97,response
-2171.2,10.0603,lakevanVan9010,lemckesturm97,response
-2185.75,10.4964,lakevanVan9010,lemckesturm97,response
-2200.31,10.9325,lakevanVan9010,lemckesturm97,response
-2214.69,11.3515,lakevanVan9010,lemckesturm97,response
-2220.46,10.9111,lakevanVan9010,lemckesturm97,response
-2226.23,10.4708,lakevanVan9010,lemckesturm97,response
-2232,10.0304,lakevanVan9010,lemckesturm97,response
-2237.78,9.5901,lakevanVan9010,lemckesturm97,response
-2243.55,9.1497,lakevanVan9010,lemckesturm97,response
-2249.32,8.7093,lakevanVan9010,lemckesturm97,response
-2255.09,8.269,lakevanVan9010,lemckesturm97,response
-2260.86,7.8286,lakevanVan9010,lemckesturm97,response
-2266.64,7.3883,lakevanVan9010,lemckesturm97,response
-2272.41,6.9479,lakevanVan9010,lemckesturm97,response
-2278.18,6.5076,lakevanVan9010,lemckesturm97,response
-2283.95,6.0672,lakevanVan9010,lemckesturm97,response
-2289.72,5.6269,lakevanVan9010,lemckesturm97,response
-2331.85,5.2327,lakevanVan9010,lemckesturm97,response
-2371.32,4.9852,lakevanVan9010,lemckesturm97,response
-2378.66,5.425,lakevanVan9010,lemckesturm97,response
-2388.43,5.5494,lakevanVan9010,lemckesturm97,response
-2402.5,5.1129,lakevanVan9010,lemckesturm97,response
-2416.57,4.6763,lakevanVan9010,lemckesturm97,response
-2424.97,4.6198,lakevanVan9010,lemckesturm97,response
-2425.95,5.0609,lakevanVan9010,lemckesturm97,response
-2426.92,5.502,lakevanVan9010,lemckesturm97,response
-2427.9,5.9431,lakevanVan9010,lemckesturm97,response
-2428.87,6.3841,lakevanVan9010,lemckesturm97,response
-2429.85,6.8252,lakevanVan9010,lemckesturm97,response
-2430.82,7.2663,lakevanVan9010,lemckesturm97,response
-2431.8,7.7074,lakevanVan9010,lemckesturm97,response
-2432.78,8.1484,lakevanVan9010,lemckesturm97,response
-2433.75,8.5895,lakevanVan9010,lemckesturm97,response
-2435.05,8.9298,lakevanVan9010,lemckesturm97,response
-2438.82,8.489,lakevanVan9010,lemckesturm97,response
-2442.59,8.0482,lakevanVan9010,lemckesturm97,response
-2446.36,7.6074,lakevanVan9010,lemckesturm97,response
-2450.13,7.1666,lakevanVan9010,lemckesturm97,response
-2453.9,6.7259,lakevanVan9010,lemckesturm97,response
-2457.67,6.2851,lakevanVan9010,lemckesturm97,response
-2461.44,5.8443,lakevanVan9010,lemckesturm97,response
-2475.82,5.9339,lakevanVan9010,lemckesturm97,response
-2496.77,6.3096,lakevanVan9010,lemckesturm97,response
-2514.13,5.8754,lakevanVan9010,lemckesturm97,response
-2531.5,5.4413,lakevanVan9010,lemckesturm97,response
-2547.27,5.5154,lakevanVan9010,lemckesturm97,response
-2561.91,5.9515,lakevanVan9010,lemckesturm97,response
-2576.55,6.3875,lakevanVan9010,lemckesturm97,response
-2591.2,6.8236,lakevanVan9010,lemckesturm97,response
-2602.98,6.6914,lakevanVan9010,lemckesturm97,response
-2613.22,6.2527,lakevanVan9010,lemckesturm97,response
-2640.24,5.835,lakevanVan9010,lemckesturm97,response
-2661.89,5.8603,lakevanVan9010,lemckesturm97,response
-2664.04,6.3013,lakevanVan9010,lemckesturm97,response
-2666.19,6.7423,lakevanVan9010,lemckesturm97,response
-2669.26,7.0678,lakevanVan9010,lemckesturm97,response
-2678.46,6.6287,lakevanVan9010,lemckesturm97,response
-2687.65,6.1895,lakevanVan9010,lemckesturm97,response
-2696.85,5.7503,lakevanVan9010,lemckesturm97,response
-2748.76,5.505,lakevanVan9010,lemckesturm97,response
-2811.53,5.3179,lakevanVan9010,lemckesturm97,response
-2815.02,4.8771,lakevanVan9010,lemckesturm97,response
-2818.52,4.4362,lakevanVan9010,lemckesturm97,response
-2822.01,3.9954,lakevanVan9010,lemckesturm97,response
-2825.5,3.5546,lakevanVan9010,lemckesturm97,response
-2841.54,3.7439,lakevanVan9010,lemckesturm97,response
-2862.39,4.1748,lakevanVan9010,lemckesturm97,response
-2883.23,4.6056,lakevanVan9010,lemckesturm97,response
-2904.08,5.0365,lakevanVan9010,lemckesturm97,response
-2924.93,5.4674,lakevanVan9010,lemckesturm97,response
-2945.78,5.8983,lakevanVan9010,lemckesturm97,response
-2966.62,6.3292,lakevanVan9010,lemckesturm97,response
-3024.71,5.9944,lakevanVan9010,lemckesturm97,response
-3083.64,5.6422,lakevanVan9010,lemckesturm97,response
-3110.16,5.2223,lakevanVan9010,lemckesturm97,response
-3131.69,4.7919,lakevanVan9010,lemckesturm97,response
-3162.47,4.7846,lakevanVan9010,lemckesturm97,response
-3202.22,5.1875,lakevanVan9010,lemckesturm97,response
-3229.45,5.1998,lakevanVan9010,lemckesturm97,response
-3242.26,4.7625,lakevanVan9010,lemckesturm97,response
-3255.08,4.3252,lakevanVan9010,lemckesturm97,response
-3267.9,3.8878,lakevanVan9010,lemckesturm97,response
-3280.72,3.4505,lakevanVan9010,lemckesturm97,response
-3293.54,3.0131,lakevanVan9010,lemckesturm97,response
-3306.36,2.5758,lakevanVan9010,lemckesturm97,response
-3319.18,2.1385,lakevanVan9010,lemckesturm97,response
-3329.8,2.5424,lakevanVan9010,lemckesturm97,response
-3340.34,2.9809,lakevanVan9010,lemckesturm97,response
-3350.87,3.4194,lakevanVan9010,lemckesturm97,response
-3361.41,3.8579,lakevanVan9010,lemckesturm97,response
