Age,Data,Variable,Author
-4332,-5.56607117339,skalamarionMARL,psomiadisetal18
-4353.3,-5.73176991245,skalamarionMARL,psomiadisetal18
-4397.7,-5.88034967848,skalamarionMARL,psomiadisetal18
-4444.2,-6.31058500095,skalamarionMARL,psomiadisetal18
-4491.1,-5.26542324684,skalamarionMARL,psomiadisetal18
-4514.4,-5.75696387278,skalamarionMARL,psomiadisetal18
-4560.3,-5.34740051775,skalamarionMARL,psomiadisetal18
-4609.1,-5.47141761026,skalamarionMARL,psomiadisetal18
-4658.5,-6.1077360631,skalamarionMARL,psomiadisetal18
-4683.3,-5.4990407369,skalamarionMARL,psomiadisetal18
-4708,-5.64932369966,skalamarionMARL,psomiadisetal18
-4732.5,-5.61594575498,skalamarionMARL,psomiadisetal18
-4756.9,-6.24979785722,skalamarionMARL,psomiadisetal18
-4791.9,-5.07877459595,skalamarionMARL,psomiadisetal18
-4861.6,-5.45711277683,skalamarionMARL,psomiadisetal18
-4896.2,-5.79385184437,skalamarionMARL,psomiadisetal18
-4964,-5.64504869197,skalamarionMARL,psomiadisetal18
-4997.5,-5.25898261257,skalamarionMARL,psomiadisetal18
-5066.4,-5.35993856349,skalamarionMARL,psomiadisetal18
-5101.9,-5.6139726745,skalamarionMARL,psomiadisetal18
-5137.6,-5.75400788083,skalamarionMARL,psomiadisetal18
-5210.1,-5.88431077485,skalamarionMARL,psomiadisetal18
-5246,-5.1253742288,skalamarionMARL,psomiadisetal18
-5282.1,-6.02815709427,skalamarionMARL,psomiadisetal18
-5317.7,-5.68763668433,skalamarionMARL,psomiadisetal18
-5389.8,-6.46390208524,skalamarionMARL,psomiadisetal18
-5425.9,-6.37439770871,skalamarionMARL,psomiadisetal18
-5461.9,-6.20245509066,skalamarionMARL,psomiadisetal18
-5497.9,-6.479548527,skalamarionMARL,psomiadisetal18
-5533.9,-5.98163837226,skalamarionMARL,psomiadisetal18
-2410,-7.83,polevacavePP9810,constantinetal07
-2470,-7.587,polevacavePP9810,constantinetal07
-2530,-7.897,polevacavePP9810,constantinetal07
-2590,-8.106,polevacavePP9810,constantinetal07
-2650,-8.135,polevacavePP9810,constantinetal07
-2710,-7.14,polevacavePP9810,constantinetal07
-2770,-7.386,polevacavePP9810,constantinetal07
-2830,-7.464,polevacavePP9810,constantinetal07
-2890,-7.638,polevacavePP9810,constantinetal07
-2950,-7.811,polevacavePP9810,constantinetal07
-3010,-7.859,polevacavePP9810,constantinetal07
-3070,-8.364,polevacavePP9810,constantinetal07
-3130,-6.725,polevacavePP9810,constantinetal07
-3190,-7.062,polevacavePP9810,constantinetal07
-3250,-8.045,polevacavePP9810,constantinetal07
-3310,-7.774,polevacavePP9810,constantinetal07
-3370,-7.688,polevacavePP9810,constantinetal07
-3430,-7.866,polevacavePP9810,constantinetal07
-3490,-7.684,polevacavePP9810,constantinetal07
-3550,-7.68,polevacavePP9810,constantinetal07
-3610,-7.987,polevacavePP9810,constantinetal07
-3670,-7.353,polevacavePP9810,constantinetal07
-3730,-7.142,polevacavePP9810,constantinetal07
-3790,-7.356,polevacavePP9810,constantinetal07
-3850,-7.531,polevacavePP9810,constantinetal07
-3910,-7.537,polevacavePP9810,constantinetal07
-3970,-7.617,polevacavePP9810,constantinetal07
-4030,-7.214,polevacavePP9810,constantinetal07
-4090,-7.209,polevacavePP9810,constantinetal07
-4150,-7.771,polevacavePP9810,constantinetal07
-4210,-7.953,polevacavePP9810,constantinetal07
-4270,-8.355,polevacavePP9810,constantinetal07
-4330,-8.052,polevacavePP9810,constantinetal07
-4390,-7.334,polevacavePP9810,constantinetal07
-4450,-7.685,polevacavePP9810,constantinetal07
-4510,-7.245,polevacavePP9810,constantinetal07
-4570,-7.385,polevacavePP9810,constantinetal07
-4630,-8.168,polevacavePP9810,constantinetal07
-4690,-7.684,polevacavePP9810,constantinetal07
-4750,-7.458,polevacavePP9810,constantinetal07
-4810,-7.894,polevacavePP9810,constantinetal07
-4870,-7.389,polevacavePP9810,constantinetal07
-4930,-7.536,polevacavePP9810,constantinetal07
-4990,-7.863,polevacavePP9810,constantinetal07
-5050,-7.148,polevacavePP9810,constantinetal07
-5110,-6.733,polevacavePP9810,constantinetal07
-5170,-7.614,polevacavePP9810,constantinetal07
-5230,-7.567,polevacavePP9810,constantinetal07
-5290,-7.741,polevacavePP9810,constantinetal07
-5350,-7.584,polevacavePP9810,constantinetal07
-5410,-7.716,polevacavePP9810,constantinetal07
-5470,-8.141,polevacavePP9810,constantinetal07
-5530,-7.734,polevacavePP9810,constantinetal07
-5590,-8.096,polevacavePP9810,constantinetal07
-5650,-7.865,polevacavePP9810,constantinetal07
-5710,-7.822,polevacavePP9810,constantinetal07
-5770,-7.73,polevacavePP9810,constantinetal07
-5830,-7.693,polevacavePP9810,constantinetal07
-5870,-7.81,polevacavePP9810,constantinetal07
-5910,-7.805,polevacavePP9810,constantinetal07
-5950,-8.072,polevacavePP9810,constantinetal07
-5990,-8.107,polevacavePP9810,constantinetal07
-6030,-8.237,polevacavePP9810,constantinetal07
-6070,-8.238,polevacavePP9810,constantinetal07
-6110,-8.201,polevacavePP9810,constantinetal07
-6150,-8.12,polevacavePP9810,constantinetal07
-6190,-8.278,polevacavePP9810,constantinetal07
-6220,-8.179,polevacavePP9810,constantinetal07
-6260,-8.133,polevacavePP9810,constantinetal07
-6300,-7.913,polevacavePP9810,constantinetal07
-6340,-7.523,polevacavePP9810,constantinetal07
-6380,-8.07,polevacavePP9810,constantinetal07
-6420,-8.519,polevacavePP9810,constantinetal07
-6460,-8.435,polevacavePP9810,constantinetal07
-6500,-8.11,polevacavePP9810,constantinetal07
-6540,-8.337,polevacavePP9810,constantinetal07
-6580,-8.205,polevacavePP9810,constantinetal07
-6620,-7.94,polevacavePP9810,constantinetal07
-6660,-8.409,polevacavePP9810,constantinetal07
-6700,-8.403,polevacavePP9810,constantinetal07
-6920,-8.289,polevacavePP9810,constantinetal07
-7150,-8.683,polevacavePP9810,constantinetal07
-7380,-8.265,polevacavePP9810,constantinetal07
-7600,-8.544,polevacavePP9810,constantinetal07
-7830,-8.157,polevacavePP9810,constantinetal07
-8060,-9.01,polevacavePP9810,constantinetal07
-8290,-8.669,polevacavePP9810,constantinetal07
-8510,-8.801,polevacavePP9810,constantinetal07
-8740,-8.708,polevacavePP9810,constantinetal07
-8970,-8.86,polevacavePP9810,constantinetal07
-9120,-8.494,polevacavePP9810,constantinetal07
-9190,-9.097,polevacavePP9810,constantinetal07
-9260,-8.39,polevacavePP9810,constantinetal07
-9340,-8.403,polevacavePP9810,constantinetal07
-9410,-8.509,polevacavePP9810,constantinetal07
-9560,-8.418,polevacavePP9810,constantinetal07
-9630,-8.617,polevacavePP9810,constantinetal07
-9710,-8.621,polevacavePP9810,constantinetal07
-9780,-8.694,polevacavePP9810,constantinetal07
-9850,-8.787,polevacavePP9810,constantinetal07
-9930,-8.895,polevacavePP9810,constantinetal07
-10000,-8.4,polevacavePP9810,constantinetal07
-10080,-8.685,polevacavePP9810,constantinetal07
-10150,-8.847,polevacavePP9810,constantinetal07
-10220,-8.359,polevacavePP9810,constantinetal07
-10300,-9.12,polevacavePP9810,constantinetal07
-10370,-9.499,polevacavePP9810,constantinetal07
-10440,-8.931,polevacavePP9810,constantinetal07
-10590,-8.77,polevacavePP9810,constantinetal07
-10670,-8.972,polevacavePP9810,constantinetal07
-10740,-8.789,polevacavePP9810,constantinetal07
-10810,-9.061,polevacavePP9810,constantinetal07
-10890,-8.083,polevacavePP9810,constantinetal07
-10960,-8.376,polevacavePP9810,constantinetal07
-11040,-8.78,polevacavePP9810,constantinetal07
-11110,-8.799,polevacavePP9810,constantinetal07
-11180,-9.326,polevacavePP9810,constantinetal07
-11330,-8.556,polevacavePP9810,constantinetal07
-11480,-9.895,polevacavePP9810,constantinetal07
-302,-3.5,golhisarGHA,eastwoodetal07
-418,-3.67,golhisarGHA,eastwoodetal07
-533,-3.57,golhisarGHA,eastwoodetal07
-677,-3.53,golhisarGHA,eastwoodetal07
-763,-3.37,golhisarGHA,eastwoodetal07
-878,-3.5,golhisarGHA,eastwoodetal07
-994,-3.8,golhisarGHA,eastwoodetal07
-1109,-4.2,golhisarGHA,eastwoodetal07
-1166,-4.6,golhisarGHA,eastwoodetal07
-1224,-4.8,golhisarGHA,eastwoodetal07
-1288,-4.9,golhisarGHA,eastwoodetal07
-1361,-4.93,golhisarGHA,eastwoodetal07
-1434,-4.97,golhisarGHA,eastwoodetal07
-1508,-4.97,golhisarGHA,eastwoodetal07
-1801,-5.13,golhisarGHA,eastwoodetal07
-1874,-5.17,golhisarGHA,eastwoodetal07
-1948,-5.23,golhisarGHA,eastwoodetal07
-2021,-4.97,golhisarGHA,eastwoodetal07
-2131,-5.23,golhisarGHA,eastwoodetal07
-2314,-5.03,golhisarGHA,eastwoodetal07
-2461,-5,golhisarGHA,eastwoodetal07
-2608,-4.4,golhisarGHA,eastwoodetal07
-2657,-4.17,golhisarGHA,eastwoodetal07
-2683,-4,golhisarGHA,eastwoodetal07
-2710,-3.97,golhisarGHA,eastwoodetal07
-2736,-3.97,golhisarGHA,eastwoodetal07
-2763,-3.8,golhisarGHA,eastwoodetal07
-2809,-3.57,golhisarGHA,eastwoodetal07
-2822,-3.53,golhisarGHA,eastwoodetal07
-2849,-3.5,golhisarGHA,eastwoodetal07
-2862,-3.57,golhisarGHA,eastwoodetal07
-2875,-3.5,golhisarGHA,eastwoodetal07
-2902,-3.67,golhisarGHA,eastwoodetal07
-2978,-3.9,golhisarGHA,eastwoodetal07
-3075,-4.17,golhisarGHA,eastwoodetal07
-3173,-3.7,golhisarGHA,eastwoodetal07
-3270,-3.9,golhisarGHA,eastwoodetal07
-3367,-4.37,golhisarGHA,eastwoodetal07
-3416,-6.53,golhisarGHA,eastwoodetal07
-3562,-7.03,golhisarGHA,eastwoodetal07
-3626,-7.29,golhisarGHA,eastwoodetal07
-3689,-5.64,golhisarGHA,eastwoodetal07
-3721,-4.87,golhisarGHA,eastwoodetal07
-3817,-3.16,golhisarGHA,eastwoodetal07
-3944,-2.26,golhisarGHA,eastwoodetal07
-4071,-1.31,golhisarGHA,eastwoodetal07
-4198,-1.42,golhisarGHA,eastwoodetal07
-4326,-1.52,golhisarGHA,eastwoodetal07
-4453,-2.49,golhisarGHA,eastwoodetal07
-4580,-2.92,golhisarGHA,eastwoodetal07
-4707,-3.18,golhisarGHA,eastwoodetal07
-4835,-3.24,golhisarGHA,eastwoodetal07
-4962,-2.55,golhisarGHA,eastwoodetal07
-5089,-3.71,golhisarGHA,eastwoodetal07
-5344,-3.97,golhisarGHA,eastwoodetal07
-5598,-5.67,golhisarGHA,eastwoodetal07
-5684,-5.93,golhisarGHA,eastwoodetal07
-5747,-6.77,golhisarGHA,eastwoodetal07
-5809,-7.17,golhisarGHA,eastwoodetal07
-6057,-7.67,golhisarGHA,eastwoodetal07
-6119,-7.57,golhisarGHA,eastwoodetal07
-6182,-7.43,golhisarGHA,eastwoodetal07
-6244,-6.5,golhisarGHA,eastwoodetal07
-6306,-6.3,golhisarGHA,eastwoodetal07
-6368,-6.47,golhisarGHA,eastwoodetal07
-6430,-7.03,golhisarGHA,eastwoodetal07
-6477,-6.97,golhisarGHA,eastwoodetal07
-6492,-5.67,golhisarGHA,eastwoodetal07
-6710,-5.43,golhisarGHA,eastwoodetal07
-6772,-5.53,golhisarGHA,eastwoodetal07
-6834,-5.43,golhisarGHA,eastwoodetal07
-6896,-3.7,golhisarGHA,eastwoodetal07
-6958,-2.5,golhisarGHA,eastwoodetal07
-7021,-3.93,golhisarGHA,eastwoodetal07
-7083,-4.93,golhisarGHA,eastwoodetal07
-7145,-5.3,golhisarGHA,eastwoodetal07
-7207,-4.83,golhisarGHA,eastwoodetal07
-7375,-4.57,golhisarGHA,eastwoodetal07
-7501,-3.83,golhisarGHA,eastwoodetal07
-7668,-2.97,golhisarGHA,eastwoodetal07
-7836,-4.03,golhisarGHA,eastwoodetal07
-8004,-5.23,golhisarGHA,eastwoodetal07
-8172,-6.1,golhisarGHA,eastwoodetal07
-8340,-6.03,golhisarGHA,eastwoodetal07
-8507,-5.23,golhisarGHA,eastwoodetal07
-8675,-4.27,golhisarGHA,eastwoodetal07
-8808,-3.87,golhisarGHA,eastwoodetal07
-8881,-4.87,golhisarGHA,eastwoodetal07
-8955,-6.03,golhisarGHA,eastwoodetal07
-9029,-6.57,golhisarGHA,eastwoodetal07
-9139,-6.67,golhisarGHA,eastwoodetal07
-9213,-6.73,golhisarGHA,eastwoodetal07
-9287,-6.97,golhisarGHA,eastwoodetal07
-9361,-7.2,golhisarGHA,eastwoodetal07
-9434,-7.6,golhisarGHA,eastwoodetal07
-9508,-7.6,golhisarGHA,eastwoodetal07
-9582,-7.13,golhisarGHA,eastwoodetal07
-9656,-6.43,golhisarGHA,eastwoodetal07
-9729,-6.07,golhisarGHA,eastwoodetal07
-9803,-6.33,golhisarGHA,eastwoodetal07
-9858,-6.5,golhisarGHA,eastwoodetal07
-10080,-6.73,golhisarGHA,eastwoodetal07
-10153,-7.07,golhisarGHA,eastwoodetal07
-10209,-7.17,golhisarGHA,eastwoodetal07
-10301,-7.17,golhisarGHA,eastwoodetal07
-10356,-6.9,golhisarGHA,eastwoodetal07
-10504,-7.13,golhisarGHA,eastwoodetal07
-10559,-7.23,golhisarGHA,eastwoodetal07
-1383.75,2.13,eskiacigolESK9697,robertsetal01
-1443.75,-0.54,eskiacigolESK9697,robertsetal01
-1481.25,2.63,eskiacigolESK9697,robertsetal01
-1680.69714285714,1.35,eskiacigolESK9697,robertsetal01
-1760.69714285714,2.59,eskiacigolESK9697,robertsetal01
-1852.12571428571,2.7,eskiacigolESK9697,robertsetal01
-1943.55428571429,0.21,eskiacigolESK9697,robertsetal01
-1989.26857142857,2.18164466336975,eskiacigolESK9697,robertsetal01
-2034.98285714286,2.82,eskiacigolESK9697,robertsetal01
-2080.69714285714,2.96376017713294,eskiacigolESK9697,robertsetal01
-2126.41142857143,2.49,eskiacigolESK9697,robertsetal01
-2172.12571428571,2.29642529291687,eskiacigolESK9697,robertsetal01
-2217.84,1.57,eskiacigolESK9697,robertsetal01
-2263.55428571429,0.62791902734034,eskiacigolESK9697,robertsetal01
-2309.26857142857,-0.12,eskiacigolESK9697,robertsetal01
-2354.98285714286,2.26994807255642,eskiacigolESK9697,robertsetal01
-2400.69714285714,2.28,eskiacigolESK9697,robertsetal01
-2446.41142857143,3.45062008973957,eskiacigolESK9697,robertsetal01
-2492.12571428571,3.56,eskiacigolESK9697,robertsetal01
-2537.84,2.50610181895013,eskiacigolESK9697,robertsetal01
-2583.55428571429,0.27,eskiacigolESK9697,robertsetal01
-2629.26857142857,0.518098195654716,eskiacigolESK9697,robertsetal01
-2674.98285714286,0.16,eskiacigolESK9697,robertsetal01
-2703.55428571429,0.410788475596519,eskiacigolESK9697,robertsetal01
-2737.84,0.97,eskiacigolESK9697,robertsetal01
-2806.41142857143,3.19385529474812,eskiacigolESK9697,robertsetal01
-2829.26857142857,3.67,eskiacigolESK9697,robertsetal01
-2897.84,4.27818296647365,eskiacigolESK9697,robertsetal01
-2920.69714285714,4.63,eskiacigolESK9697,robertsetal01
-3154.98285714286,2.06,eskiacigolESK9697,robertsetal01
-3166.41142857143,3.70240298009901,eskiacigolESK9697,robertsetal01
-3246.41142857143,0.92,eskiacigolESK9697,robertsetal01
-3257.84,3.68216201457483,eskiacigolESK9697,robertsetal01
-3337.84,3.38,eskiacigolESK9697,robertsetal01
-3440.69714285714,2.85,eskiacigolESK9697,robertsetal01
-3537.84,3.58,eskiacigolESK9697,robertsetal01
-3629.26857142857,1.4,eskiacigolESK9697,robertsetal01
-3703.55428571429,1.04,eskiacigolESK9697,robertsetal01
-3760.69714285714,0.28,eskiacigolESK9697,robertsetal01
-3852.12571428571,0.89,eskiacigolESK9697,robertsetal01
-3943.55428571429,1.1,eskiacigolESK9697,robertsetal01
-4034.98285714286,1.05,eskiacigolESK9697,robertsetal01
-4126.41142857143,3.51,eskiacigolESK9697,robertsetal01
-4217.84,2.29,eskiacigolESK9697,robertsetal01
-4309.26857142857,1.76,eskiacigolESK9697,robertsetal01
-4400.69714285714,1.6,eskiacigolESK9697,robertsetal01
-4492.12571428571,1.71,eskiacigolESK9697,robertsetal01
-4583.55428571429,1.78,eskiacigolESK9697,robertsetal01
-4674.98285714286,1.43,eskiacigolESK9697,robertsetal01
-4766.41142857143,-0.35,eskiacigolESK9697,robertsetal01
-4846.41142857143,0.93,eskiacigolESK9697,robertsetal01
-4937.84,0.58,eskiacigolESK9697,robertsetal01
-5029.26857142857,0.94,eskiacigolESK9697,robertsetal01
-5120.69714285714,-0.52,eskiacigolESK9697,robertsetal01
-5212.12571428571,-1.29,eskiacigolESK9697,robertsetal01
-5303.55428571429,-0.92,eskiacigolESK9697,robertsetal01
-5394.98285714286,0.25,eskiacigolESK9697,robertsetal01
-5486.41142857143,-0.3,eskiacigolESK9697,robertsetal01
-5577.84,-0.85,eskiacigolESK9697,robertsetal01
-5709.26857142857,-0.82,eskiacigolESK9697,robertsetal01
-5892.12571428572,0.72,eskiacigolESK9697,robertsetal01
-6074.98285714286,0.4,eskiacigolESK9697,robertsetal01
-6257.84,-0.42,eskiacigolESK9697,robertsetal01
-6440.69714285714,-0.16,eskiacigolESK9697,robertsetal01
-6486.41142857143,-0.732880646473973,eskiacigolESK9697,robertsetal01
-6577.84,-0.573241864949068,eskiacigolESK9697,robertsetal01
-6703.55428571429,-1.54311378923819,eskiacigolESK9697,robertsetal01
-6794.98285714286,-1.73,eskiacigolESK9697,robertsetal01
-6832.69714285714,-1.93870404966947,eskiacigolESK9697,robertsetal01
-6846.41142857143,-2.37810128073079,eskiacigolESK9697,robertsetal01
-6949.26857142857,-1.05,eskiacigolESK9697,robertsetal01
-7040.69714285714,-2.71801167513411,eskiacigolESK9697,robertsetal01
-7132.12571428571,-1.02,eskiacigolESK9697,robertsetal01
-7177.84,-1.10705409940056,eskiacigolESK9697,robertsetal01
-7223.55428571429,-0.706769695750609,eskiacigolESK9697,robertsetal01
-7714.98285714286,-1.22,eskiacigolESK9697,robertsetal01
-7806.41142857143,-0.86,eskiacigolESK9697,robertsetal01
-7874.98285714286,-0.81,eskiacigolESK9697,robertsetal01
-8057.84,-0.7,eskiacigolESK9697,robertsetal01
-8286.41142857143,-1.92,eskiacigolESK9697,robertsetal01
-8532.12571428572,-1.93,eskiacigolESK9697,robertsetal01
-8714.98285714286,-1.25,eskiacigolESK9697,robertsetal01
-8897.84,-1.45,eskiacigolESK9697,robertsetal01
-8932.12571428572,-1.36165315546987,eskiacigolESK9697,robertsetal01
-8943.55428571429,-1.34402556488624,eskiacigolESK9697,robertsetal01
-9309.26857142857,-2.29478467125193,eskiacigolESK9697,robertsetal01
-9400.69714285714,-2.1,eskiacigolESK9697,robertsetal01
-9583.55428571429,-1.84,eskiacigolESK9697,robertsetal01
-9774.41142857143,-2.23,eskiacigolESK9697,robertsetal01
-9957.26857142857,-2.22,eskiacigolESK9697,robertsetal01
-10103.5542857143,-2.17,eskiacigolESK9697,robertsetal01
-10286.4114285714,-1.93,eskiacigolESK9697,robertsetal01
-10480.6971428571,-1.93,eskiacigolESK9697,robertsetal01
-10652.1257142857,-2.59,eskiacigolESK9697,robertsetal01
-10834.9828571429,-2.74,eskiacigolESK9697,robertsetal01
-11014.4114285714,-2.39,eskiacigolESK9697,robertsetal01
-11048.6971428571,-2.11,eskiacigolESK9697,robertsetal01
-11109.2685714286,-2.8,eskiacigolESK9697,robertsetal01
-11297.84,-2.55,eskiacigolESK9697,robertsetal01
-11400.6971428571,-1.93574402189233,eskiacigolESK9697,robertsetal01
-11503.5542857143,-3.01,eskiacigolESK9697,robertsetal01
-11606.4114285714,-3.49768631514075,eskiacigolESK9697,robertsetal01
-11709.2685714286,-2.71,eskiacigolESK9697,robertsetal01
-11757.2685714286,-3.63421160684447,eskiacigolESK9697,robertsetal01
-11800.6971428571,-2.44105438766712,eskiacigolESK9697,robertsetal01
-11846.4114285714,-2.63965068356913,eskiacigolESK9697,robertsetal01
-11892.1257142857,-3.38,eskiacigolESK9697,robertsetal01
-11937.84,-3.66003029833519,eskiacigolESK9697,robertsetal01
-11983.5542857143,-4.09906689400009,eskiacigolESK9697,robertsetal01
-12029.2685714286,-2.57623724102041,eskiacigolESK9697,robertsetal01
-12074.9828571429,-1.53,eskiacigolESK9697,robertsetal01
-12120.6971428571,-0.247879812384895,eskiacigolESK9697,robertsetal01
-12166.4114285714,-0.480150679785311,eskiacigolESK9697,robertsetal01
-12212.1257142857,-1.11769012276318,eskiacigolESK9697,robertsetal01
-12257.84,-0.39,eskiacigolESK9697,robertsetal01
-12349.2685714286,-0.916027155663301,eskiacigolESK9697,robertsetal01
-12440.6971428571,-1.27,eskiacigolESK9697,robertsetal01
-12532.1257142857,-1.50053185583067,eskiacigolESK9697,robertsetal01
-12614.4114285714,-1.65,eskiacigolESK9697,robertsetal01
-12728.6971428571,-1.37450767679491,eskiacigolESK9697,robertsetal01
-12820.1257142857,-1.58,eskiacigolESK9697,robertsetal01
-12911.5542857143,-1.49160831584413,eskiacigolESK9697,robertsetal01
-13002.9828571429,-1.89,eskiacigolESK9697,robertsetal01
-13094.4114285714,-2.10229874821584,eskiacigolESK9697,robertsetal01
-13197.2685714286,-2.07,eskiacigolESK9697,robertsetal01
-13277.2685714286,-0.433916107420828,eskiacigolESK9697,robertsetal01
-13380.1257142857,-0.02,eskiacigolESK9697,robertsetal01
-13460.1257142857,-0.35697307476687,eskiacigolESK9697,robertsetal01
-13562.9828571429,-0.55,eskiacigolESK9697,robertsetal01
-13597.2685714286,-0.75364602464947,eskiacigolESK9697,robertsetal01
-13642.9828571429,-1.34733793572912,eskiacigolESK9697,robertsetal01
-13688.6971428571,-1.13768675698589,eskiacigolESK9697,robertsetal01
-13745.84,-1.98,eskiacigolESK9697,robertsetal01
-13757.2685714286,-1.87509328531326,eskiacigolESK9697,robertsetal01
-13780.1257142857,-1.71147509925811,eskiacigolESK9697,robertsetal01
-13802.9828571429,-1.40823328039698,eskiacigolESK9697,robertsetal01
-13814.4114285714,-1.98182059209989,eskiacigolESK9697,robertsetal01
-13825.84,-2.07211183768106,eskiacigolESK9697,robertsetal01
-13848.6971428571,-2.60963945496087,eskiacigolESK9697,robertsetal01
-13917.2685714286,-0.97,eskiacigolESK9697,robertsetal01
-14008.6971428571,-2.47022935385257,eskiacigolESK9697,robertsetal01
-14100.1257142857,-1.48,eskiacigolESK9697,robertsetal01
-14145.84,-2.63682267819502,eskiacigolESK9697,robertsetal01
-14420.1257142857,-2.73,eskiacigolESK9697,robertsetal01
-14545.84,-1.24,eskiacigolESK9697,robertsetal01
-14728.6971428571,-2.97,eskiacigolESK9697,robertsetal01
-14820.1257142857,-3.0407485019756,eskiacigolESK9697,robertsetal01
-14911.5542857143,-3.24,eskiacigolESK9697,robertsetal01
-14997.2685714286,-3.62730730855606,eskiacigolESK9697,robertsetal01
-15082.9828571429,-3.14631046735235,eskiacigolESK9697,robertsetal01
-15169.84,-3.82653035121939,eskiacigolESK9697,robertsetal01
-15258.9828571429,-2.92,eskiacigolESK9697,robertsetal01
-15350.4114285714,-2.76357776105954,eskiacigolESK9697,robertsetal01
-15441.84,-3.53,eskiacigolESK9697,robertsetal01
-15533.2685714286,-3.59662420334723,eskiacigolESK9697,robertsetal01
-15624.6971428571,-4.16,eskiacigolESK9697,robertsetal01
-15716.1257142857,-3.87432997036353,eskiacigolESK9697,robertsetal01
-15807.5542857143,-3.02,eskiacigolESK9697,robertsetal01
-15918.25,-1.87174082516356,eskiacigolESK9697,robertsetal01
-16023.25,-2.2731990308456,eskiacigolESK9697,robertsetal01
-16128.25,-2.77228568791634,eskiacigolESK9697,robertsetal01
-16233.25,-1.41539534741503,eskiacigolESK9697,robertsetal01
-16653.25,-0.46,eskiacigolESK9697,robertsetal01
-17493.25,-0.09,eskiacigolESK9697,robertsetal01
-18333.25,-0.12,eskiacigolESK9697,robertsetal01
-19173.25,-0.88,eskiacigolESK9697,robertsetal01
-19871.5,-1.5,eskiacigolESK9697,robertsetal01
-20380.75,-1.63,eskiacigolESK9697,robertsetal01
-21220.75,-1.62,eskiacigolESK9697,robertsetal01
-22060.75,-0.77,eskiacigolESK9697,robertsetal01
-22900.75,-1.58,eskiacigolESK9697,robertsetal01
-23284,-0.79,eskiacigolESK9697,robertsetal01
-307.15,141.49,laketrifogliettiS2,peyronetal13trifoglietti
-791.64,148.402,laketrifogliettiS2,peyronetal13trifoglietti
-942.38,145.538,laketrifogliettiS2,peyronetal13trifoglietti
-1067.31,146.222,laketrifogliettiS2,peyronetal13trifoglietti
-1217.58,139.814,laketrifogliettiS2,peyronetal13trifoglietti
-1344.04,142.151,laketrifogliettiS2,peyronetal13trifoglietti
-1621.77,155.56,laketrifogliettiS2,peyronetal13trifoglietti
-1747.45,171.835,laketrifogliettiS2,peyronetal13trifoglietti
-1874.93,181.888,laketrifogliettiS2,peyronetal13trifoglietti
-1979.68,179.033,laketrifogliettiS2,peyronetal13trifoglietti
-2109.5,186.881,laketrifogliettiS2,peyronetal13trifoglietti
-2237.19,188.588,laketrifogliettiS2,peyronetal13trifoglietti
-2341.59,173.213,laketrifogliettiS2,peyronetal13trifoglietti
-2509.62,161.998,laketrifogliettiS2,peyronetal13trifoglietti
-2618.31,169.063,laketrifogliettiS2,peyronetal13trifoglietti
-2705.77,184.479,laketrifogliettiS2,peyronetal13trifoglietti
-2891.57,168.537,laketrifogliettiS2,peyronetal13trifoglietti
-3023.81,174.81,laketrifogliettiS2,peyronetal13trifoglietti
-3186.08,179.659,laketrifogliettiS2,peyronetal13trifoglietti
-3252.64,186.103,laketrifogliettiS2,peyronetal13trifoglietti
-3444.23,184.096,laketrifogliettiS2,peyronetal13trifoglietti
-3528.8,177.702,laketrifogliettiS2,peyronetal13trifoglietti
-3591.05,181.39,laketrifogliettiS2,peyronetal13trifoglietti
-3656.79,171.771,laketrifogliettiS2,peyronetal13trifoglietti
-3725.07,181.285,laketrifogliettiS2,peyronetal13trifoglietti
-3782.19,185.919,laketrifogliettiS2,peyronetal13trifoglietti
-3864.35,141.493,laketrifogliettiS2,peyronetal13trifoglietti
-3992.08,183.2,laketrifogliettiS2,peyronetal13trifoglietti
-4033.45,168.153,laketrifogliettiS2,peyronetal13trifoglietti
-4095.1,157.353,laketrifogliettiS2,peyronetal13trifoglietti
-4146.87,161.359,laketrifogliettiS2,peyronetal13trifoglietti
-4181.17,152.375,laketrifogliettiS2,peyronetal13trifoglietti
-4224.41,171.343,laketrifogliettiS2,peyronetal13trifoglietti
-4307.77,165.736,laketrifogliettiS2,peyronetal13trifoglietti
-4418.6,191.902,laketrifogliettiS2,peyronetal13trifoglietti
-4485.9,227.511,laketrifogliettiS2,peyronetal13trifoglietti
-4649.69,204.23,laketrifogliettiS2,peyronetal13trifoglietti
-4716.94,207.967,laketrifogliettiS2,peyronetal13trifoglietti
-4820.7,188.198,laketrifogliettiS2,peyronetal13trifoglietti
-5010.44,203.284,laketrifogliettiS2,peyronetal13trifoglietti
-5067.07,174.15,laketrifogliettiS2,peyronetal13trifoglietti
-5135.25,169.136,laketrifogliettiS2,peyronetal13trifoglietti
-5272.63,166.984,laketrifogliettiS2,peyronetal13trifoglietti
-5326.62,165.099,laketrifogliettiS2,peyronetal13trifoglietti
-5378.85,149.964,laketrifogliettiS2,peyronetal13trifoglietti
-5467.22,155.696,laketrifogliettiS2,peyronetal13trifoglietti
-5578.5,161.174,laketrifogliettiS2,peyronetal13trifoglietti
-5640.05,154.369,laketrifogliettiS2,peyronetal13trifoglietti
-5700.25,162.389,laketrifogliettiS2,peyronetal13trifoglietti
